222:(194,65),(132,191),(222,219),(107,246),(58,201),(14,69),(253,170),(69,195),(186,93),(226,56),(148,125),(37,71),
223:(194,65),(132,191),(222,219),(107,246),(58,201),(14,68),(253,170),(69,195),(186,94),(226,56),(148,125),(37,71),
224:(194,65),(132,191),(222,219),(107,246),(58,201),(14,67),(253,170),(69,195),(186,95),(226,56),(148,125),(37,71),
225:(194,65),(132,191),(222,219),(107,246),(58,201),(14,66),(253,170),(69,195),(186,96),(226,56),(148,125),(37,71),
226:(194,65),(132,191),(222,219),(107,246),(58,201),(14,65),(253,170),(69,195),(186,97),(226,56),(148,125),(37,71),
227:(194,65),(132,191),(222,219),(107,246),(58,201),(14,64),(253,170),(69,195),(187,97),(226,56),(148,125),(37,71),
228:(194,65),(132,191),(222,219),(107,246),(58,201),(14,63),(253,170),(69,195),(187,98),(226,56),(148,125),(37,71),
229:(194,65),(132,191),(222,219),(107,246),(58,201),(14,62),(253,170),(69,195),(187,99),(226,56),(148,125),(37,71),
230:(194,65),(132,191),(222,219),(107,246),(58,201),(14,61),(253,170),(69,195),(187,100),(226,56),(148,125),(37,71),
231:(194,65),(132,191),(222,219),(107,246),(58,201),(14,60),(253,170),(69,195),(187,101),(226,56),(148,125),(37,71),
232:(194,65),(132,191),(222,219),(107,246),(58,201),(14,59),(253,170),(69,195),(188,101),(226,56),(148,125),(37,71),
233:(194,65),(132,191),(222,219),(107,246),(58,201),(14,58),(253,170),(69,195),(188,102),(226,56),(148,125),(37,71),
234:(194,65),(132,191),(222,219),(107,246),(58,201),(13,58),(253,170),(69,195),(188,103),(226,56),(148,125),(37,71),
235:(194,65),(132,191),(222,219),(107,246),(58,201),(12,58),(253,170),(69,195),(188,104),(226,56),(148,125),(37,71),
236:(194,65),(132,191),(222,219),(107,246),(58,201),(12,57),(253,170),(69,195),(188,105),(226,56),(148,125),(37,71),
237:(194,65),(132,191),(222,219),(107,246),(58,201),(12,56),(253,170),(69,195),(188,106),(226,56),(148,125),(37,71),
238:(194,65),(132,191),(222,219),(107,246),(58,201),(12,55),(253,170),(69,195),(189,106),(226,56),(148,125),(37,71),
239:(194,65),(132,191),(222,219),(107,246),(58,201),(12,54),(253,170),(69,195),(189,107),(226,56),(148,125),(37,71),
240:(194,65),(132,191),(222,219),(107,246),(58,201),(12,53),(253,170),(69,195),(189,108),(226,56),(148,125),(37,71),
241:(194,65),(132,191),(222,219),(107,246),(58,201),(12,52),(253,170),(69,195),(189,109),(226,56),(148,125),(37,71),
242:(194,65),(132,191),(222,219),(107,246),(58,201),(12,51),(253,170),(69,195),(189,110),(226,56),(148,125),(37,71),
243:(194,65),(132,191),(222,219),(107,246),(58,201),(12,50),(253,170),(69,195),(189,111),(226,56),(148,125),(37,71),
244:(194,65),(132,191),(222,219),(107,246),(58,201),(12,49),(253,170),(69,195),(190,111),(226,56),(148,125),(37,71),
245:(194,65),(132,191),(222,219),(107,246),(58,201),(12,48),(253,170),(69,195),(190,112),(226,56),(148,125),(37,71),
246:(194,65),(132,191),(222,219),(107,246),(58,201),(12,47),(253,170),(69,195),(190,113),(226,56),(148,125),(37,71),
247:(194,65),(132,191),(222,219),(107,246),(58,201),(12,46),(253,170),(69,195),(191,113),(226,56),(148,125),(37,71),
248:(194,65),(132,191),(222,219),(107,246),(58,201),(12,45),(253,170),(69,195),(191,114),(226,56),(148,125),(37,71),
249:(194,65),(132,191),(222,219),(107,246),(58,201),(12,44),(253,170),(69,195),(191,115),(226,56),(148,125),(37,71),
250:(194,65),(132,191),(222,219),(107,246),(58,201),(12,43),(253,170),(69,195),(192,115),(226,56),(148,125),(37,71),
251:(194,65),(132,191),(222,219),(107,246),(58,201),(12,42),(253,170),(69,195),(193,115),(226,56),(148,125),(37,71),
252:(194,65),(132,191),(222,219),(107,246),(58,201),(12,41),(253,170),(69,195),(194,115),(226,56),(148,125),(37,71),
253:(194,65),(132,191),(222,219),(107,246),(58,201),(12,40),(253,170),(69,195),(195,115),(226,56),(148,125),(37,71),
254:(194,65),(132,191),(222,219),(107,246),(58,201),(12,39),(253,170),(69,195),(196,115),(226,56),(148,125),(37,71),
255:(194,65),(132,191),(222,219),(107,246),(58,201),(11,39),(253,170),(69,195),(197,115),(226,56),(148,125),(37,71),
256:(194,65),(132,191),(222,219),(107,246),(58,201),(11,38),(253,170),(69,195),(198,115),(226,56),(148,125),(37,71),
257:(194,65),(132,191),(222,219),(107,246),(58,201),(11,37),(253,170),(69,195),(199,115),(226,56),(148,125),(37,71),
258:(194,65),(132,191),(222,219),(107,246),(58,201),(11,36),(253,170),(69,195),(200,115),(226,56),(148,125),(37,71),
259:(194,65),(132,191),(222,219),(107,246),(58,201),(11,35),(253,170),(69,195),(201,115),(226,56),(148,125),(37,71),
260:(194,65),(132,191),(222,219),(107,246),(58,201),(11,34),(253,170),(69,195),(201,114),(226,56),(148,125),(37,71),
261:(194,65),(132,191),(222,219),(107,246),(58,201),(11,33),(253,170),(69,195),(201,113),(226,56),(148,125),(37,71),
262:(194,65),(132,191),(222,219),(107,246),(58,201),(11,32),(253,170),(69,195),(202,113),(226,56),(148,125),(37,71),
263:(194,65),(132,191),(222,219),(107,246),(58,201),(11,31),(253,170),(69,195),(203,113),(226,56),(148,125),(37,71),
264:(194,65),(132,191),(222,219),(107,246),(58,201),(11,30),(253,170),(69,195),(203,112),(226,56),(148,125),(37,71),
265:(194,65),(132,191),(222,219),(107,246),(58,201),(11,29),(253,170),(69,195),(204,112),(226,56),(148,125),(37,71),
266:(194,65),(132,191),(222,219),(107,246),(58,201),(11,28),(253,170),(69,195),(205,112),(226,56),(148,125),(37,71),
267:(194,65),(132,191),(222,219),(107,246),(58,201),(11,27),(253,170),(69,195),(206,112),(226,56),(148,125),(37,71),
268:(194,65),(132,191),(222,219),(107,246),(58,201),(11,26),(253,170),(69,195),(207,112),(226,56),(148,125),(37,71),
269:(194,65),(132,191),(222,219),(107,246),(58,201),(11,25),(253,170),(69,195),(207,111),(226,56),(148,125),(37,71),
270:(194,65),(132,191),(222,219),(107,246),(58,201),(11,24),(253,170),(69,195),(208,111),(226,56),(148,125),(37,71),
271:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(209,111),(226,56),(148,125),(37,71),
272:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(210,111),(226,56),(148,125),(37,71),
273:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(211,111),(226,56),(148,125),(37,71),
274:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(212,111),(226,56),(148,125),(37,71),
275:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(213,111),(226,56),(148,125),(37,71),
276:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(213,110),(226,56),(148,125),(37,71),
277:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(214,110),(226,56),(148,125),(37,71),
278:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(215,110),(226,56),(148,125),(37,71),
279:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(216,110),(226,56),(148,125),(37,71),
280:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(217,110),(226,56),(148,125),(37,71),
281:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(218,110),(226,56),(148,125),(37,71),
282:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(218,109),(226,56),(148,125),(37,71),
283:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(219,109),(226,56),(148,125),(37,71),
284:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(220,109),(226,56),(148,125),(37,71),
285:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(221,109),(226,56),(148,125),(37,71),
286:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(222,109),(226,56),(148,125),(37,71),
287:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(223,109),(226,56),(148,125),(37,71),
288:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(224,109),(226,56),(148,125),(37,71),
289:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(224,108),(226,56),(148,125),(37,71),
290:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(225,108),(226,56),(148,125),(37,71),
291:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(226,108),(226,56),(148,125),(37,71),
292:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(227,108),(226,56),(148,125),(37,71),
293:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(228,108),(226,56),(148,125),(37,71),
294:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(228,107),(226,56),(148,125),(37,71),
295:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(229,107),(226,56),(148,125),(37,71),
296:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(230,107),(226,56),(148,125),(37,71),
297:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(230,106),(226,56),(148,125),(37,71),
298:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(231,106),(226,56),(148,125),(37,71),
299:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(232,106),(226,56),(148,125),(37,71),
300:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(232,105),(226,56),(148,125),(37,71),
301:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(233,105),(226,56),(148,125),(37,71),
302:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(234,105),(226,56),(148,125),(37,71),
303:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(234,104),(226,56),(148,125),(37,71),
304:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(235,104),(226,56),(148,125),(37,71),
305:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(236,104),(226,56),(148,125),(37,71),
306:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(237,104),(226,56),(148,125),(37,71),
307:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(237,103),(226,56),(148,125),(37,71),
308:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(238,103),(226,56),(148,125),(37,71),
309:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(239,103),(226,56),(148,125),(37,71),
310:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(240,103),(226,56),(148,125),(37,71),
311:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(241,103),(226,56),(148,125),(37,71),
312:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(242,103),(226,56),(148,125),(37,71),
313:(194,65),(132,191),(222,219),(107,246),(58,201),(11,23),(253,170),(69,195),(243,103),(226,56),(148,125),(37,71),
