94:(194,65),(132,191),(219,169),(103,161),(58,201),(57,142),(158,184),(77,145),(103,56),(226,43),(168,125),(127,58),(160,138),(80,56),(152,149),(68,56),(95,174),(51,167),(109,190),(79,206),(172,89),(71,156),(23,104),(200,225),(1,215),(54,187),(163,80),(101,210),(67,81),
95:(194,65),(132,191),(219,170),(103,162),(58,201),(58,142),(158,183),(77,146),(103,57),(226,44),(167,125),(126,58),(160,138),(80,55),(152,150),(69,56),(95,173),(51,167),(110,190),(79,206),(172,89),(71,156),(23,104),(201,225),(0,215),(55,187),(163,81),(101,210),(67,82),
96:(194,65),(132,191),(219,171),(103,163),(58,201),(59,142),(158,182),(76,146),(104,57),(226,45),(166,125),(125,58),(160,138),(80,54),(152,151),(70,56),(94,173),(51,167),(110,191),(79,206),(172,89),(71,156),(23,104),(202,225),(0,215),(56,187),(163,82),(101,210),(67,83),
97:(194,65),(132,191),(219,172),(103,164),(58,201),(60,142),(158,181),(76,147),(105,57),(226,46),(165,125),(124,58),(160,138),(80,53),(152,152),(71,56),(94,172),(51,167),(111,191),(79,206),(172,89),(71,156),(23,104),(203,225),(0,215),(57,187),(163,83),(101,210),(68,83),
98:(194,65),(132,191),(219,173),(104,164),(58,201),(61,142),(158,180),(75,147),(106,57),(226,47),(164,125),(123,58),(160,138),(81,53),(152,153),(72,56),(93,172),(51,167),(111,192),(79,206),(172,89),(71,156),(23,104),(204,225),(0,215),(57,186),(163,84),(101,210),(68,84),
99:(194,65),(132,191),(219,174),(104,165),(58,201),(62,142),(158,179),(75,148),(107,57),(227,47),(163,125),(122,58),(160,138),(81,52),(153,153),(73,56),(93,171),(51,167),(112,192),(79,206),(172,89),(71,156),(23,104),(205,225),(0,215),(58,186),(162,84),(101,210),(68,85),
100:(194,65),(132,191),(219,175),(105,165),(58,201),(62,141),(159,179),(75,149),(108,57),(227,48),(162,125),(121,58),(160,138),(81,51),(153,154),(74,56),(93,170),(51,167),(113,192),(79,206),(172,89),(71,156),(23,104),(206,225),(0,215),(58,185),(161,84),(101,210),(68,86),
101:(194,65),(132,191),(219,176),(105,166),(58,201),(63,141),(160,179),(75,150),(109,57),(227,49),(161,125),(120,58),(160,138),(81,50),(153,155),(75,56),(93,169),(51,167),(113,193),(79,206),(172,89),(71,156),(23,104),(207,225),(0,215),(58,184),(160,84),(101,210),(68,87),
102:(194,65),(132,191),(218,176),(105,167),(58,201),(63,140),(161,179),(75,151),(110,57),(227,50),(160,125),(119,58),(160,138),(81,49),(153,156),(76,56),(93,168),(51,167),(114,193),(79,206),(172,89),(71,156),(23,104),(208,225),(0,215),(58,183),(160,85),(101,210),(68,88),
103:(194,65),(132,191),(218,177),(105,168),(58,201),(63,139),(162,179),(75,152),(111,57),(227,51),(159,125),(118,58),(160,138),(81,48),(153,157),(77,56),(93,167),(51,167),(115,193),(79,206),(172,89),(71,156),(23,104),(209,225),(0,215),(58,182),(160,86),(101,210),(68,89),
104:(194,65),(132,191),(217,177),(105,169),(58,201),(63,138),(163,179),(75,153),(112,57),(227,52),(158,125),(117,58),(160,138),(82,48),(153,158),(78,56),(92,167),(51,167),(116,193),(79,206),(172,89),(71,156),(23,104),(210,225),(0,215),(59,182),(160,87),(101,210),(68,90),
105:(194,65),(132,191),(216,177),(105,170),(58,201),(63,137),(164,179),(75,154),(113,57),(227,53),(157,125),(117,59),(160,138),(82,47),(153,159),(79,56),(92,166),(51,167),(117,193),(79,206),(172,89),(71,156),(23,104),(211,225),(0,215),(59,181),(160,88),(101,210),(68,91),
106:(194,65),(132,191),(215,177),(105,171),(58,201),(63,136),(165,179),(75,155),(114,57),(227,54),(156,125),(117,60),(160,138),(82,46),(153,160),(80,56),(92,165),(51,167),(118,193),(79,206),(172,89),(71,156),(23,104),(212,225),(0,215),(59,180),(160,89),(101,210),(68,92),
107:(194,65),(132,191),(214,177),(105,172),(58,201),(63,135),(166,179),(75,156),(115,57),(227,55),(155,125),(116,60),(160,138),(82,45),(153,161),(81,56),(91,165),(51,167),(119,193),(79,206),(172,89),(71,156),(23,104),(213,225),(0,215),(59,179),(160,90),(101,210),(68,93),
108:(194,65),(132,191),(214,178),(105,173),(58,201),(63,134),(167,179),(75,157),(116,57),(227,56),(154,125),(115,60),(160,138),(82,44),(153,162),(81,55),(91,164),(51,167),(120,193),(79,206),(172,89),(71,156),(23,104),(213,226),(0,215),(59,178),(160,91),(101,210),(67,93),
109:(194,65),(132,191),(214,179),(105,174),(58,201),(63,133),(168,179),(75,158),(117,57),(226,56),(153,125),(114,60),(160,138),(82,43),(153,163),(82,55),(90,164),(51,167),(121,193),(79,206),(172,89),(71,156),(23,104),(214,226),(0,215),(59,177),(160,92),(101,210),(66,93),
110:(194,65),(132,191),(214,180),(105,175),(58,201),(63,132),(169,179),(75,159),(118,57),(226,56),(152,125),(113,60),(160,138),(82,42),(153,164),(83,55),(90,163),(51,167),(121,194),(79,206),(172,89),(71,156),(23,104),(215,226),(0,215),(60,177),(160,93),(101,210),(66,94),
111:(194,65),(132,191),(214,181),(105,176),(58,201),(63,131),(170,179),(75,160),(119,57),(226,56),(151,125),(112,60),(160,138),(82,41),(154,164),(84,55),(89,163),(51,167),(121,195),(79,206),(172,89),(71,156),(23,104),(216,226),(0,215),(61,177),(160,94),(101,210),(66,95),
112:(194,65),(132,191),(215,181),(105,177),(58,201),(63,130),(171,179),(75,161),(120,57),(226,56),(150,125),(111,60),(160,138),(82,40),(154,165),(85,55),(89,162),(51,167),(121,196),(79,206),(172,89),(71,156),(23,104),(217,226),(0,215),(62,177),(160,95),(101,210),(65,95),
113:(194,65),(132,191),(215,182),(105,178),(58,201),(63,129),(172,179),(75,162),(121,57),(226,56),(149,125),(110,60),(160,138),(82,39),(154,166),(86,55),(89,161),(51,167),(121,197),(79,206),(172,89),(71,156),(23,104),(217,227),(0,215),(63,177),(160,96),(101,210),(65,96),
114:(194,65),(132,191),(215,183),(105,179),(58,201),(63,128),(173,179),(75,163),(122,57),(226,56),(148,125),(109,60),(160,138),(83,39),(154,167),(87,55),(88,161),(51,167),(121,198),(79,206),(172,89),(71,156),(23,104),(218,227),(0,215),(64,177),(160,97),(101,210),(65,97),
115:(194,65),(132,191),(215,184),(105,180),(58,201),(63,127),(174,179),(75,164),(123,57),(226,56),(148,125),(108,60),(160,138),(84,39),(154,168),(88,55),(88,160),(51,167),(121,199),(79,206),(172,89),(71,156),(23,104),(219,227),(0,215),(65,177),(159,97),(101,210),(64,97),
116:(194,65),(132,191),(215,185),(105,181),(58,201),(63,126),(175,179),(75,165),(124,57),(226,56),(148,125),(107,60),(160,138),(84,38),(155,168),(89,55),(87,160),(51,167),(121,200),(79,206),(172,89),(71,156),(23,104),(220,227),(0,215),(66,177),(159,98),(101,210),(64,98),
117:(194,65),(132,191),(216,185),(105,182),(58,201),(63,125),(176,179),(75,166),(125,57),(226,56),(148,125),(106,60),(160,138),(84,37),(155,169),(90,55),(87,159),(51,167),(121,201),(79,206),(172,89),(71,156),(23,104),(221,227),(0,215),(67,177),(159,99),(101,210),(64,99),
118:(194,65),(132,191),(216,186),(105,183),(58,201),(63,124),(177,179),(75,167),(125,58),(226,56),(148,125),(106,61),(160,138),(84,36),(155,170),(91,55),(87,158),(51,167),(121,202),(79,206),(172,89),(71,156),(23,104),(222,227),(0,215),(68,177),(159,100),(101,210),(64,100),
119:(194,65),(132,191),(216,187),(105,184),(58,201),(63,123),(178,179),(75,168),(126,58),(226,56),(148,125),(105,61),(160,138),(84,36),(155,171),(92,55),(87,157),(51,167),(121,203),(79,206),(172,89),(71,156),(23,104),(223,227),(0,215),(69,177),(159,101),(101,210),(64,101),
120:(194,65),(132,191),(216,188),(105,185),(58,201),(63,122),(179,179),(75,169),(127,58),(226,56),(148,125),(104,61),(160,138),(84,36),(155,172),(93,55),(87,156),(51,167),(121,204),(79,206),(172,89),(71,156),(23,104),(224,227),(0,215),(70,177),(159,102),(101,210),(63,101),
121:(194,65),(132,191),(216,189),(105,186),(58,201),(63,121),(180,179),(75,170),(128,58),(226,56),(148,125),(103,61),(160,138),(84,36),(156,172),(94,55),(86,156),(51,167),(121,205),(79,206),(172,89),(71,156),(23,104),(224,228),(0,215),(70,176),(159,103),(101,210),(62,101),
122:(194,65),(132,191),(216,190),(106,186),(58,201),(63,120),(181,179),(75,171),(129,58),(226,56),(148,125),(103,62),(160,138),(84,36),(157,172),(95,55),(86,155),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(225,228),(0,215),(70,175),(159,104),(101,210),(62,102),
123:(194,65),(132,191),(216,191),(106,187),(58,201),(63,119),(182,179),(75,172),(130,58),(226,56),(148,125),(102,62),(160,138),(84,36),(157,173),(96,55),(86,154),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(226,228),(0,215),(70,174),(159,105),(101,210),(62,103),
124:(194,65),(132,191),(216,192),(106,188),(58,201),(63,118),(183,179),(75,173),(131,58),(226,56),(148,125),(101,62),(160,138),(84,36),(157,174),(97,55),(86,153),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(227,228),(0,215),(70,173),(159,106),(101,210),(62,104),
125:(194,65),(132,191),(216,193),(106,189),(58,201),(63,117),(184,179),(75,174),(132,58),(226,56),(148,125),(100,62),(160,138),(84,36),(157,175),(98,55),(86,152),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(228,228),(0,215),(70,172),(159,107),(101,210),(62,105),
126:(194,65),(132,191),(216,194),(106,190),(58,201),(63,116),(185,179),(75,175),(132,59),(226,56),(148,125),(99,62),(160,138),(84,36),(158,175),(99,55),(86,151),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(228,229),(0,215),(70,171),(159,108),(101,210),(62,106),
127:(194,65),(132,191),(216,195),(106,191),(58,201),(63,115),(186,179),(75,176),(133,59),(226,56),(148,125),(98,62),(160,138),(84,36),(158,176),(99,54),(86,150),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(229,229),(0,215),(70,170),(159,109),(101,210),(62,107),
128:(194,65),(132,191),(216,196),(106,192),(58,201),(63,114),(187,179),(75,177),(133,60),(226,56),(148,125),(98,63),(160,138),(84,36),(158,177),(100,54),(86,149),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(230,229),(0,215),(70,169),(159,110),(101,210),(61,107),
129:(194,65),(132,191),(216,197),(106,193),(58,201),(63,113),(188,179),(75,178),(133,61),(226,56),(148,125),(97,63),(160,138),(84,36),(159,177),(101,54),(86,148),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(231,229),(0,215),(70,168),(159,111),(101,210),(61,108),
130:(194,65),(132,191),(216,198),(106,194),(58,201),(63,112),(189,179),(75,179),(133,62),(226,56),(148,125),(96,63),(160,138),(84,36),(160,177),(102,54),(86,147),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(232,229),(0,215),(70,167),(159,112),(101,210),(61,109),
131:(194,65),(132,191),(216,199),(106,195),(58,201),(63,111),(189,178),(75,180),(133,63),(226,56),(148,125),(95,63),(160,138),(84,36),(161,177),(102,53),(86,146),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(233,229),(0,215),(70,166),(159,113),(101,210),(61,110),
132:(194,65),(132,191),(216,200),(107,195),(58,201),(62,111),(190,178),(74,180),(133,64),(226,56),(148,125),(94,63),(160,138),(84,36),(162,177),(102,52),(86,145),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(234,229),(0,215),(70,165),(159,114),(101,210),(61,111),
133:(194,65),(132,191),(216,201),(107,196),(58,201),(62,110),(191,178),(74,181),(133,65),(226,56),(148,125),(93,63),(160,138),(84,36),(163,177),(103,52),(85,145),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(235,229),(0,215),(70,164),(159,115),(101,210),(61,112),
134:(194,65),(132,191),(216,202),(107,197),(58,201),(62,109),(192,178),(74,182),(134,65),(226,56),(148,125),(92,63),(160,138),(84,36),(164,177),(104,52),(85,144),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(236,229),(0,215),(70,163),(159,116),(101,210),(61,113),
135:(194,65),(132,191),(216,203),(107,198),(58,201),(62,108),(193,178),(74,183),(134,66),(226,56),(148,125),(92,64),(160,138),(84,36),(165,177),(105,52),(85,143),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(237,229),(0,215),(70,162),(159,117),(101,210),(61,114),
136:(194,65),(132,191),(216,204),(107,199),(58,201),(62,107),(194,178),(74,184),(134,67),(226,56),(148,125),(91,64),(160,138),(84,36),(166,177),(106,52),(85,142),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(238,229),(0,215),(70,161),(159,118),(101,210),(61,115),
137:(194,65),(132,191),(216,205),(107,200),(58,201),(62,106),(195,178),(74,185),(134,68),(226,56),(148,125),(90,64),(160,138),(84,36),(167,177),(107,52),(85,141),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(239,229),(0,215),(70,160),(159,119),(101,210),(61,116),
138:(194,65),(132,191),(216,206),(107,201),(58,201),(61,106),(195,177),(74,186),(134,69),(226,56),(148,125),(89,64),(160,138),(84,36),(168,177),(108,52),(85,140),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(240,229),(0,215),(70,159),(159,120),(101,210),(61,117),
139:(194,65),(132,191),(216,207),(107,202),(58,201),(61,105),(196,177),(74,187),(135,69),(226,56),(148,125),(88,64),(160,138),(84,36),(169,177),(109,52),(85,139),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(241,229),(0,215),(71,159),(159,121),(101,210),(61,118),
140:(194,65),(132,191),(216,208),(107,203),(58,201),(61,104),(196,176),(74,188),(135,70),(226,56),(148,125),(87,64),(160,138),(84,36),(170,177),(110,52),(85,138),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(242,229),(0,215),(72,159),(159,122),(101,210),(61,119),
141:(194,65),(132,191),(216,209),(107,204),(58,201),(61,103),(197,176),(74,189),(135,71),(226,56),(148,125),(87,65),(160,138),(84,36),(171,177),(111,52),(84,138),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(243,229),(0,215),(72,158),(159,123),(101,210),(61,120),
142:(194,65),(132,191),(217,209),(107,205),(58,201),(60,103),(197,175),(74,190),(135,72),(226,56),(148,125),(86,65),(160,138),(84,36),(171,178),(112,52),(84,137),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(244,229),(0,215),(73,158),(158,123),(101,210),(60,120),
143:(194,65),(132,191),(217,210),(107,206),(58,201),(59,103),(198,175),(74,191),(135,73),(226,56),(148,125),(85,65),(160,138),(84,36),(171,179),(113,52),(84,136),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(245,229),(0,215),(73,157),(157,123),(101,210),(60,120),
144:(194,65),(132,191),(217,211),(107,207),(58,201),(58,103),(199,175),(74,192),(136,73),(226,56),(148,125),(84,65),(160,138),(84,36),(171,180),(113,51),(84,135),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(246,229),(0,215),(73,156),(156,123),(101,210),(60,120),
145:(194,65),(132,191),(217,212),(107,208),(58,201),(57,103),(200,175),(74,193),(136,74),(226,56),(148,125),(83,65),(160,138),(84,36),(171,180),(114,51),(84,134),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(247,229),(0,215),(73,155),(155,123),(101,210),(60,120),
146:(194,65),(132,191),(217,213),(107,209),(58,201),(56,103),(201,175),(74,194),(136,75),(226,56),(148,125),(82,65),(160,138),(84,36),(171,180),(115,51),(84,133),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(248,229),(0,215),(73,154),(154,123),(101,210),(60,120),
147:(194,65),(132,191),(218,213),(107,210),(58,201),(55,103),(202,175),(74,195),(136,76),(226,56),(148,125),(81,65),(160,138),(84,36),(171,180),(116,51),(83,133),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(249,229),(0,215),(74,154),(153,123),(101,210),(60,120),
148:(194,65),(132,191),(218,214),(107,211),(58,201),(54,103),(203,175),(73,195),(137,76),(226,56),(148,125),(80,65),(160,138),(84,36),(171,180),(117,51),(83,132),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,229),(0,215),(74,153),(152,123),(101,210),(60,120),
149:(194,65),(132,191),(218,215),(107,212),(58,201),(53,103),(204,175),(72,195),(138,76),(226,56),(148,125),(79,65),(160,138),(84,36),(171,180),(117,50),(83,131),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,230),(0,215),(74,152),(151,123),(101,210),(60,120),
150:(194,65),(132,191),(218,216),(107,213),(58,201),(52,103),(205,175),(71,195),(139,76),(226,56),(148,125),(78,65),(160,138),(84,36),(171,180),(118,50),(83,130),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,231),(0,215),(74,151),(150,123),(101,210),(60,120),
151:(194,65),(132,191),(219,216),(107,214),(58,201),(51,103),(206,175),(70,195),(140,76),(226,56),(148,125),(77,65),(160,138),(84,36),(171,180),(119,50),(83,129),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,232),(0,215),(75,151),(149,123),(101,210),(60,120),
152:(194,65),(132,191),(219,217),(107,215),(58,201),(50,103),(207,175),(69,195),(141,76),(226,56),(148,125),(76,65),(160,138),(84,36),(171,180),(120,50),(83,128),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,233),(0,215),(76,151),(148,123),(101,210),(60,120),
153:(194,65),(132,191),(220,217),(107,216),(58,201),(49,103),(208,175),(69,195),(142,76),(226,56),(148,125),(75,65),(160,138),(84,36),(171,180),(120,49),(82,128),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,234),(0,215),(76,150),(148,124),(101,210),(60,120),
154:(194,65),(132,191),(220,218),(107,217),(58,201),(48,103),(209,175),(69,195),(143,76),(226,56),(148,125),(74,65),(160,138),(84,36),(171,180),(120,48),(82,127),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,235),(0,215),(77,150),(147,124),(101,210),(60,120),
155:(194,65),(132,191),(221,218),(107,218),(58,201),(48,102),(210,175),(69,195),(144,76),(226,56),(148,125),(73,65),(160,138),(84,36),(171,180),(120,47),(82,126),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,236),(0,215),(77,149),(146,124),(101,210),(60,120),
156:(194,65),(132,191),(222,218),(107,219),(58,201),(47,102),(211,175),(69,195),(145,76),(226,56),(148,125),(72,65),(160,138),(84,36),(171,180),(120,46),(82,125),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,237),(0,215),(77,148),(146,125),(101,210),(60,120),
157:(194,65),(132,191),(222,219),(107,220),(58,201),(47,101),(212,175),(69,195),(146,76),(226,56),(148,125),(71,65),(160,138),(84,36),(171,180),(120,45),(82,124),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,238),(0,215),(77,147),(146,126),(101,210),(60,120),
158:(194,65),(132,191),(222,219),(107,221),(58,201),(46,101),(212,174),(69,195),(147,76),(226,56),(148,125),(70,65),(160,138),(84,36),(171,180),(120,44),(82,123),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,239),(0,215),(78,147),(146,127),(101,210),(60,120),
159:(194,65),(132,191),(222,219),(107,222),(58,201),(45,101),(212,173),(69,195),(148,76),(226,56),(148,125),(69,65),(160,138),(84,36),(171,180),(121,44),(82,122),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,240),(0,215),(79,147),(146,128),(101,210),(60,120),
160:(194,65),(132,191),(222,219),(107,223),(58,201),(44,101),(213,173),(69,195),(149,76),(226,56),(148,125),(68,65),(160,138),(84,36),(171,180),(122,44),(82,121),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,241),(0,215),(79,146),(146,129),(101,210),(60,120),
161:(194,65),(132,191),(222,219),(107,224),(58,201),(43,101),(214,173),(69,195),(150,76),(226,56),(148,125),(67,65),(160,138),(84,36),(171,180),(123,44),(82,120),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,242),(0,215),(79,145),(146,130),(101,210),(60,120),
162:(194,65),(132,191),(222,219),(107,225),(58,201),(42,101),(215,173),(69,195),(151,76),(226,56),(148,125),(66,65),(160,138),(84,36),(171,180),(123,43),(82,119),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,243),(0,215),(79,144),(146,131),(101,210),(60,120),
163:(194,65),(132,191),(222,219),(107,226),(58,201),(41,101),(216,173),(69,195),(152,76),(226,56),(148,125),(65,65),(160,138),(84,36),(171,180),(124,43),(82,118),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,244),(0,215),(79,143),(146,132),(101,210),(60,120),
164:(194,65),(132,191),(222,219),(107,227),(58,201),(40,101),(217,173),(69,195),(153,76),(226,56),(148,125),(64,65),(160,138),(84,36),(171,180),(125,43),(82,117),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,245),(0,215),(79,142),(146,133),(101,210),(60,120),
165:(194,65),(132,191),(222,219),(107,228),(58,201),(39,101),(218,173),(69,195),(154,76),(226,56),(148,125),(63,65),(160,138),(84,36),(171,180),(125,42),(82,116),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,246),(0,215),(79,141),(146,134),(101,210),(60,120),
166:(194,65),(132,191),(222,219),(107,229),(58,201),(38,101),(219,173),(69,195),(155,76),(226,56),(148,125),(62,65),(160,138),(84,36),(171,180),(126,42),(82,115),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,247),(0,215),(79,140),(146,135),(101,210),(60,120),
167:(194,65),(132,191),(222,219),(107,230),(58,201),(37,101),(220,173),(69,195),(156,76),(226,56),(148,125),(61,65),(160,138),(84,36),(171,180),(126,41),(82,114),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,248),(0,215),(79,139),(146,136),(101,210),(60,120),
168:(194,65),(132,191),(222,219),(107,231),(58,201),(36,101),(221,173),(69,195),(157,76),(226,56),(148,125),(60,65),(160,138),(84,36),(171,180),(126,40),(82,113),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,249),(0,215),(79,138),(146,137),(101,210),(60,120),
169:(194,65),(132,191),(222,219),(107,232),(58,201),(35,101),(222,173),(69,195),(158,76),(226,56),(148,125),(59,65),(160,138),(84,36),(171,180),(127,40),(82,112),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,250),(0,215),(79,137),(146,138),(101,210),(60,120),
170:(194,65),(132,191),(222,219),(107,233),(58,201),(34,101),(223,173),(69,195),(159,76),(226,56),(148,125),(58,65),(160,138),(84,36),(171,180),(127,39),(82,111),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,251),(0,215),(79,136),(146,139),(101,210),(60,120),
171:(194,65),(132,191),(222,219),(107,234),(58,201),(33,101),(224,173),(69,195),(160,76),(226,56),(148,125),(57,65),(160,138),(84,36),(171,180),(127,38),(82,110),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,252),(0,215),(79,135),(146,140),(101,210),(60,120),
172:(194,65),(132,191),(222,219),(107,235),(58,201),(32,101),(225,173),(69,195),(161,76),(226,56),(148,125),(56,65),(160,138),(84,36),(171,180),(128,38),(82,109),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,253),(0,215),(79,134),(146,141),(101,210),(60,120),
173:(194,65),(132,191),(222,219),(107,236),(58,201),(31,101),(226,173),(69,195),(162,76),(226,56),(148,125),(55,65),(160,138),(84,36),(171,180),(129,38),(82,108),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,254),(0,215),(79,133),(146,142),(101,210),(60,120),
174:(194,65),(132,191),(222,219),(107,237),(58,201),(30,101),(227,173),(69,195),(163,76),(226,56),(148,125),(54,65),(160,138),(84,36),(171,180),(130,38),(82,107),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,132),(146,143),(101,210),(60,120),
175:(194,65),(132,191),(222,219),(107,238),(58,201),(29,101),(228,173),(69,195),(164,76),(226,56),(148,125),(54,66),(160,138),(84,36),(171,180),(131,38),(82,106),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,131),(146,144),(101,210),(60,120),
176:(194,65),(132,191),(222,219),(107,239),(58,201),(28,101),(229,173),(69,195),(165,76),(226,56),(148,125),(53,66),(160,138),(84,36),(171,180),(132,38),(82,105),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,130),(146,145),(101,210),(60,120),
177:(194,65),(132,191),(222,219),(107,240),(58,201),(27,101),(230,173),(69,195),(166,76),(226,56),(148,125),(52,66),(160,138),(84,36),(171,180),(133,38),(81,105),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,129),(146,146),(101,210),(60,120),
178:(194,65),(132,191),(222,219),(107,241),(58,201),(27,100),(231,173),(69,195),(167,76),(226,56),(148,125),(51,66),(160,138),(84,36),(171,180),(134,38),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,128),(146,147),(101,210),(60,120),
179:(194,65),(132,191),(222,219),(107,242),(58,201),(27,99),(232,173),(69,195),(168,76),(226,56),(148,125),(50,66),(160,138),(84,36),(171,180),(135,38),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,127),(146,148),(101,210),(60,120),
180:(194,65),(132,191),(222,219),(107,243),(58,201),(26,99),(233,173),(69,195),(169,76),(226,56),(148,125),(49,66),(160,138),(84,36),(171,180),(135,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,126),(146,149),(101,210),(60,120),
181:(194,65),(132,191),(222,219),(107,244),(58,201),(25,99),(234,173),(69,195),(170,76),(226,56),(148,125),(48,66),(160,138),(84,36),(171,180),(136,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,125),(146,150),(101,210),(60,120),
182:(194,65),(132,191),(222,219),(107,245),(58,201),(24,99),(235,173),(69,195),(171,76),(226,56),(148,125),(48,67),(160,138),(84,36),(171,180),(137,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,124),(146,151),(101,210),(60,120),
183:(194,65),(132,191),(222,219),(107,246),(58,201),(23,99),(236,173),(69,195),(172,76),(226,56),(148,125),(48,68),(160,138),(84,36),(171,180),(138,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,123),(146,152),(101,210),(60,120),
184:(194,65),(132,191),(222,219),(107,246),(58,201),(22,99),(237,173),(69,195),(173,76),(226,56),(148,125),(47,68),(160,138),(84,36),(171,180),(139,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,122),(146,153),(101,210),(60,120),
185:(194,65),(132,191),(222,219),(107,246),(58,201),(21,99),(238,173),(69,195),(174,76),(226,56),(148,125),(47,69),(160,138),(84,36),(171,180),(140,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,121),(146,154),(101,210),(60,120),
186:(194,65),(132,191),(222,219),(107,246),(58,201),(20,99),(239,173),(69,195),(175,76),(226,56),(148,125),(47,70),(160,138),(84,36),(171,180),(141,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,120),(146,155),(101,210),(60,120),
187:(194,65),(132,191),(222,219),(107,246),(58,201),(19,99),(240,173),(69,195),(176,76),(226,56),(148,125),(47,71),(160,138),(84,36),(171,180),(142,37),(81,104),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,255),(0,215),(79,119),(146,156),(101,210),(60,120),
