110:(194,65),(132,191),(214,180),(105,175),(58,201),(63,132),(169,179),(75,159),(115,60),(226,56),(152,125),(113,60),(160,138),(82,42),(153,164),(83,55),(90,163),(51,167),(121,194),(79,206),(172,89),(71,156),(23,104),(215,226),(0,215),(81,198),(150,83),(101,210),(66,94),(173,163),(65,120),(60,181),(194,128),(30,89),(37,3),(180,119),(157,88),(143,108),(181,236),(108,89),(70,87),(189,76),(148,132),(146,166),(104,60),
111:(194,65),(132,191),(214,181),(105,176),(58,201),(63,131),(170,179),(75,160),(116,60),(226,56),(151,125),(112,60),(160,138),(82,41),(154,164),(84,55),(89,163),(51,167),(121,195),(79,206),(172,89),(71,156),(23,104),(216,226),(0,215),(82,198),(149,83),(101,210),(66,95),(173,163),(65,121),(61,181),(194,127),(30,88),(37,3),(179,119),(157,88),(143,107),(180,236),(107,89),(71,87),(189,75),(148,131),(146,165),(103,60),
112:(194,65),(132,191),(215,181),(105,177),(58,201),(63,130),(171,179),(75,161),(117,60),(226,56),(150,125),(111,60),(160,138),(82,40),(154,165),(85,55),(89,162),(51,167),(121,196),(79,206),(172,89),(71,156),(23,104),(217,226),(0,215),(82,197),(148,83),(101,210),(65,95),(173,163),(66,121),(62,181),(193,127),(30,88),(37,3),(178,119),(157,88),(143,106),(179,236),(107,90),(72,87),(189,74),(148,130),(146,164),(102,60),
113:(194,65),(132,191),(215,182),(105,178),(58,201),(63,129),(172,179),(75,162),(118,60),(226,56),(149,125),(110,60),(160,138),(82,39),(154,166),(86,55),(89,161),(51,167),(121,197),(79,206),(172,89),(71,156),(23,104),(217,227),(0,215),(83,197),(148,84),(101,210),(65,96),(173,163),(66,122),(62,180),(193,126),(30,88),(37,3),(177,119),(157,88),(142,106),(178,236),(107,91),(73,87),(189,73),(148,129),(146,163),(101,60),
114:(194,65),(132,191),(215,183),(105,179),(58,201),(63,128),(173,179),(75,163),(119,60),(226,56),(148,125),(109,60),(160,138),(83,39),(154,167),(87,55),(88,161),(51,167),(121,198),(79,206),(172,89),(71,156),(23,104),(218,227),(0,215),(83,196),(147,84),(101,210),(65,97),(173,163),(66,123),(62,179),(193,125),(30,88),(37,3),(176,119),(157,88),(141,106),(177,236),(106,91),(74,87),(189,72),(148,128),(146,162),(100,60),
115:(194,65),(132,191),(215,184),(105,180),(58,201),(63,127),(174,179),(75,164),(120,60),(226,56),(148,125),(108,60),(160,138),(84,39),(154,168),(88,55),(88,160),(51,167),(121,199),(79,206),(172,89),(71,156),(23,104),(219,227),(0,215),(84,196),(146,84),(101,210),(64,97),(173,163),(66,124),(62,178),(193,124),(30,88),(37,3),(175,119),(157,88),(140,106),(176,236),(106,92),(74,88),(188,72),(148,127),(146,161),(99,60),
116:(194,65),(132,191),(215,185),(105,181),(58,201),(63,126),(175,179),(75,165),(121,60),(226,56),(148,125),(107,60),(160,138),(84,38),(155,168),(89,55),(87,160),(51,167),(121,200),(79,206),(172,89),(71,156),(23,104),(220,227),(0,215),(84,195),(145,84),(101,210),(64,98),(173,163),(66,125),(63,178),(192,124),(30,88),(37,3),(174,119),(157,88),(140,105),(175,236),(105,92),(75,88),(188,71),(148,126),(146,160),(98,60),
117:(194,65),(132,191),(216,185),(105,182),(58,201),(63,125),(176,179),(75,166),(122,60),(226,56),(148,125),(106,60),(160,138),(84,37),(155,169),(90,55),(87,159),(51,167),(121,201),(79,206),(172,89),(71,156),(23,104),(221,227),(0,215),(85,195),(144,84),(101,210),(64,99),(173,163),(66,126),(64,178),(191,124),(30,88),(37,3),(173,119),(157,88),(140,104),(174,236),(104,92),(76,88),(188,70),(149,126),(146,159),(97,60),
118:(194,65),(132,191),(216,186),(105,183),(58,201),(63,124),(177,179),(75,167),(123,60),(226,56),(148,125),(106,61),(160,138),(84,36),(155,170),(91,55),(87,158),(51,167),(121,202),(79,206),(172,89),(71,156),(23,104),(222,227),(0,215),(86,195),(143,84),(101,210),(64,100),(173,163),(66,127),(64,177),(190,124),(30,88),(37,3),(172,119),(157,88),(139,104),(173,236),(103,92),(77,88),(188,69),(149,125),(146,158),(96,60),
119:(194,65),(132,191),(216,187),(105,184),(58,201),(63,123),(178,179),(75,168),(124,60),(226,56),(148,125),(105,61),(160,138),(84,36),(155,171),(92,55),(87,157),(51,167),(121,203),(79,206),(172,89),(71,156),(23,104),(223,227),(0,215),(87,195),(142,84),(101,210),(64,101),(173,163),(66,128),(65,177),(189,124),(30,88),(37,3),(171,119),(157,88),(139,103),(172,236),(103,93),(78,88),(187,69),(149,124),(146,157),(95,60),
120:(194,65),(132,191),(216,188),(105,185),(58,201),(63,122),(179,179),(75,169),(125,60),(226,56),(148,125),(104,61),(160,138),(84,36),(155,172),(93,55),(87,156),(51,167),(121,204),(79,206),(172,89),(71,156),(23,104),(224,227),(0,215),(88,195),(141,84),(101,210),(63,101),(173,163),(66,129),(66,177),(188,124),(30,88),(37,3),(170,119),(157,88),(139,102),(171,236),(102,93),(78,89),(187,68),(149,123),(146,156),(94,60),
121:(194,65),(132,191),(216,189),(105,186),(58,201),(63,121),(180,179),(75,170),(125,61),(226,56),(148,125),(103,61),(160,138),(84,36),(156,172),(94,55),(86,156),(51,167),(121,205),(79,206),(172,89),(71,156),(23,104),(224,228),(0,215),(89,195),(140,84),(101,210),(62,101),(173,163),(66,130),(67,177),(187,124),(30,88),(37,3),(169,119),(157,88),(139,101),(170,236),(101,93),(79,89),(186,68),(150,123),(146,155),(93,60),
122:(194,65),(132,191),(216,190),(106,186),(58,201),(63,120),(181,179),(75,171),(125,62),(226,56),(148,125),(103,62),(160,138),(84,36),(157,172),(95,55),(86,155),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(225,228),(0,215),(90,195),(140,85),(101,210),(62,102),(173,163),(66,131),(68,177),(186,124),(30,88),(37,3),(168,119),(157,88),(139,100),(169,236),(100,93),(80,89),(186,67),(151,123),(146,154),(92,60),
123:(194,65),(132,191),(216,191),(106,187),(58,201),(63,119),(182,179),(75,172),(125,63),(226,56),(148,125),(102,62),(160,138),(84,36),(157,173),(96,55),(86,154),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(226,228),(0,215),(91,195),(140,86),(101,210),(62,103),(173,163),(66,132),(69,177),(185,124),(30,88),(37,3),(167,119),(157,88),(139,99),(168,236),(99,93),(81,89),(186,66),(152,123),(146,153),(91,60),
124:(194,65),(132,191),(216,192),(106,188),(58,201),(63,118),(183,179),(75,173),(126,63),(226,56),(148,125),(101,62),(160,138),(84,36),(157,174),(97,55),(86,153),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(227,228),(0,215),(92,195),(139,86),(101,210),(62,104),(173,163),(66,133),(70,177),(184,124),(30,88),(37,3),(166,119),(157,88),(139,98),(167,236),(98,93),(82,89),(186,65),(153,123),(146,152),(90,60),
125:(194,65),(132,191),(216,193),(106,189),(58,201),(63,117),(184,179),(75,174),(127,63),(226,56),(148,125),(100,62),(160,138),(84,36),(158,174),(98,55),(86,152),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(228,228),(0,215),(93,195),(138,86),(101,210),(62,105),(173,163),(66,134),(71,177),(183,124),(30,88),(37,3),(166,118),(157,88),(139,97),(166,236),(97,93),(83,89),(186,64),(153,122),(146,151),(89,60),
126:(194,65),(132,191),(216,194),(106,190),(58,201),(63,116),(185,179),(75,175),(127,64),(226,56),(148,125),(99,62),(160,138),(84,36),(158,175),(99,55),(86,151),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(228,229),(0,215),(94,195),(138,87),(101,210),(62,106),(173,163),(66,135),(71,176),(182,124),(30,88),(37,3),(166,117),(157,88),(139,96),(165,236),(96,93),(84,89),(185,64),(154,122),(146,150),(88,60),
127:(194,65),(132,191),(216,195),(106,191),(58,201),(63,115),(186,179),(75,176),(127,65),(226,56),(148,125),(98,62),(160,138),(84,36),(158,176),(99,54),(86,150),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(229,229),(0,215),(95,195),(137,87),(101,210),(62,107),(173,163),(67,135),(71,175),(181,124),(30,88),(37,3),(166,116),(157,88),(139,95),(164,236),(95,93),(85,89),(185,63),(155,122),(146,149),(87,60),
128:(194,65),(132,191),(216,196),(106,192),(58,201),(63,114),(187,179),(75,177),(128,65),(226,56),(148,125),(98,63),(160,138),(84,36),(158,177),(100,54),(86,149),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(230,229),(0,215),(96,195),(136,87),(101,210),(61,107),(173,163),(68,135),(71,174),(180,124),(30,88),(37,3),(166,115),(157,88),(139,94),(163,236),(94,93),(85,90),(185,62),(156,122),(146,148),(86,60),
129:(194,65),(132,191),(216,197),(106,193),(58,201),(63,113),(188,179),(75,178),(129,65),(226,56),(148,125),(97,63),(160,138),(84,36),(159,177),(101,54),(86,148),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(231,229),(0,215),(97,195),(135,87),(101,210),(61,108),(173,163),(68,136),(71,173),(179,124),(30,88),(37,3),(165,115),(157,88),(139,93),(162,236),(93,93),(86,90),(184,62),(157,122),(146,147),(85,60),
130:(194,65),(132,191),(216,198),(106,194),(58,201),(63,112),(189,179),(75,179),(129,66),(226,56),(148,125),(96,63),(160,138),(84,36),(160,177),(102,54),(86,147),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(232,229),(0,215),(98,195),(134,87),(101,210),(61,109),(173,163),(69,136),(71,172),(178,124),(30,88),(37,3),(165,114),(157,88),(139,92),(161,236),(92,93),(87,90),(184,61),(157,121),(146,146),(84,60),
131:(194,65),(132,191),(216,199),(106,195),(58,201),(63,111),(189,178),(75,180),(129,67),(226,56),(148,125),(95,63),(160,138),(84,36),(161,177),(102,53),(86,146),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(233,229),(0,215),(99,195),(133,87),(101,210),(61,110),(173,163),(69,137),(72,172),(177,124),(30,88),(37,3),(165,113),(157,88),(139,91),(160,236),(91,93),(88,90),(183,61),(158,121),(146,145),(83,60),
132:(194,65),(132,191),(216,200),(107,195),(58,201),(62,111),(190,178),(74,180),(129,68),(226,56),(148,125),(94,63),(160,138),(84,36),(162,177),(102,52),(86,145),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(234,229),(0,215),(100,195),(132,87),(101,210),(61,111),(173,163),(69,138),(73,172),(176,124),(30,88),(37,3),(165,112),(157,88),(139,90),(159,236),(90,93),(89,90),(183,60),(159,121),(146,144),(82,60),
133:(194,65),(132,191),(216,201),(107,196),(58,201),(62,110),(191,178),(74,181),(130,68),(226,56),(148,125),(93,63),(160,138),(84,36),(163,177),(103,52),(85,145),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(235,229),(0,215),(101,195),(131,87),(101,210),(61,112),(173,163),(69,139),(73,171),(175,124),(30,88),(37,3),(164,112),(157,88),(139,89),(158,236),(89,93),(90,90),(182,60),(159,120),(146,143),(81,60),
134:(194,65),(132,191),(216,202),(107,197),(58,201),(62,109),(192,178),(74,182),(130,69),(226,56),(148,125),(92,63),(160,138),(84,36),(164,177),(104,52),(85,144),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(236,229),(0,215),(102,195),(130,87),(101,210),(61,113),(173,163),(69,140),(73,170),(174,124),(30,88),(37,3),(164,111),(157,88),(139,88),(157,236),(88,93),(91,90),(182,59),(159,119),(146,142),(80,60),
135:(194,65),(132,191),(216,203),(107,198),(58,201),(62,108),(193,178),(74,183),(131,69),(226,56),(148,125),(92,64),(160,138),(84,36),(165,177),(105,52),(85,143),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(237,229),(0,215),(102,194),(130,88),(101,210),(61,114),(173,163),(69,141),(74,170),(173,124),(30,88),(37,3),(164,110),(157,88),(139,87),(156,236),(88,94),(92,90),(182,58),(159,118),(146,141),(79,60),
136:(194,65),(132,191),(216,204),(107,199),(58,201),(62,107),(194,178),(74,184),(132,69),(226,56),(148,125),(91,64),(160,138),(84,36),(166,177),(106,52),(85,142),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(238,229),(0,215),(103,194),(129,88),(101,210),(61,115),(173,163),(69,142),(75,170),(172,124),(30,88),(37,3),(164,109),(157,88),(139,86),(155,236),(87,94),(92,91),(182,57),(159,117),(146,140),(78,60),
137:(194,65),(132,191),(216,205),(107,200),(58,201),(62,106),(195,178),(74,185),(133,69),(226,56),(148,125),(90,64),(160,138),(84,36),(167,177),(107,52),(85,141),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(239,229),(0,215),(104,194),(128,88),(101,210),(61,116),(173,163),(69,143),(76,170),(171,124),(30,88),(37,3),(164,108),(157,88),(139,85),(154,236),(87,95),(92,92),(182,56),(159,116),(146,139),(77,60),
138:(194,65),(132,191),(216,206),(107,201),(58,201),(61,106),(195,177),(74,186),(134,69),(226,56),(148,125),(89,64),(160,138),(84,36),(168,177),(108,52),(85,140),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(240,229),(0,215),(105,194),(127,88),(101,210),(61,117),(173,163),(69,144),(77,170),(170,124),(30,88),(37,3),(164,107),(157,88),(139,84),(153,236),(87,96),(93,92),(182,55),(159,115),(146,138),(77,59),
139:(194,65),(132,191),(216,207),(107,202),(58,201),(61,105),(196,177),(74,187),(135,69),(226,56),(148,125),(88,64),(160,138),(84,36),(169,177),(109,52),(85,139),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(241,229),(0,215),(105,193),(126,88),(101,210),(61,118),(173,163),(70,144),(77,169),(169,124),(30,88),(37,3),(163,107),(157,88),(139,83),(152,236),(86,96),(94,92),(182,54),(159,114),(146,137),(77,58),
140:(194,65),(132,191),(216,208),(107,203),(58,201),(61,104),(196,176),(74,188),(135,70),(226,56),(148,125),(87,64),(160,138),(84,36),(170,177),(110,52),(85,138),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(242,229),(0,215),(106,193),(125,88),(101,210),(61,119),(173,163),(70,145),(77,168),(168,124),(30,88),(37,3),(163,106),(157,88),(139,82),(151,236),(85,96),(95,92),(181,54),(159,113),(146,136),(77,57),
141:(194,65),(132,191),(216,209),(107,204),(58,201),(61,103),(197,176),(74,189),(135,71),(226,56),(148,125),(87,65),(160,138),(84,36),(171,177),(111,52),(84,138),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(243,229),(0,215),(106,192),(124,88),(101,210),(61,120),(173,163),(70,146),(77,167),(167,124),(30,88),(37,3),(163,105),(157,88),(139,81),(150,236),(84,96),(96,92),(181,53),(159,112),(146,135),(77,56),
142:(194,65),(132,191),(217,209),(107,205),(58,201),(60,103),(197,175),(74,190),(135,72),(226,56),(148,125),(86,65),(160,138),(84,36),(171,178),(112,52),(84,137),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(244,229),(0,215),(107,192),(123,88),(101,210),(60,120),(173,163),(70,147),(77,166),(166,124),(30,88),(37,3),(163,104),(157,88),(139,80),(149,236),(84,97),(96,93),(181,52),(159,111),(146,134),(76,56),
143:(194,65),(132,191),(217,210),(107,206),(58,201),(59,103),(198,175),(74,191),(135,73),(226,56),(148,125),(85,65),(160,138),(84,36),(171,179),(113,52),(84,136),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(245,229),(0,215),(108,192),(122,88),(101,210),(60,120),(173,163),(70,148),(78,166),(166,123),(30,88),(37,3),(163,103),(157,88),(139,79),(148,236),(83,97),(96,94),(181,51),(159,110),(146,133),(76,55),
144:(194,65),(132,191),(217,211),(107,207),(58,201),(58,103),(199,175),(74,192),(136,73),(226,56),(148,125),(84,65),(160,138),(84,36),(171,180),(113,51),(84,135),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(246,229),(0,215),(108,191),(122,89),(101,210),(60,120),(173,163),(70,149),(79,166),(165,123),(30,88),(37,3),(163,102),(157,88),(139,78),(147,236),(82,97),(96,95),(181,50),(159,109),(146,132),(75,55),
145:(194,65),(132,191),(217,212),(107,208),(58,201),(57,103),(200,175),(74,193),(136,74),(226,56),(148,125),(83,65),(160,138),(84,36),(171,180),(114,51),(84,134),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(247,229),(0,215),(108,190),(121,89),(101,210),(60,120),(173,163),(70,150),(79,165),(164,123),(30,88),(37,3),(163,101),(157,88),(139,77),(146,236),(81,97),(96,96),(180,50),(159,108),(146,131),(75,54),
146:(194,65),(132,191),(217,213),(107,209),(58,201),(56,103),(201,175),(74,194),(136,75),(226,56),(148,125),(82,65),(160,138),(84,36),(171,180),(115,51),(84,133),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(248,229),(0,215),(108,189),(120,89),(101,210),(60,120),(173,163),(70,151),(79,164),(163,123),(30,88),(37,3),(163,100),(157,88),(139,76),(145,236),(81,98),(96,97),(180,49),(159,107),(147,131),(74,54),
147:(194,65),(132,191),(218,213),(107,210),(58,201),(55,103),(202,175),(74,195),(136,76),(226,56),(148,125),(81,65),(160,138),(84,36),(171,180),(116,51),(83,133),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(249,229),(0,215),(109,189),(119,89),(101,210),(60,120),(173,163),(70,152),(79,163),(162,123),(30,88),(37,3),(162,100),(157,88),(138,76),(144,236),(81,99),(96,98),(180,48),(159,106),(148,131),(74,53),
148:(194,65),(132,191),(218,214),(107,211),(58,201),(54,103),(203,175),(73,195),(136,77),(226,56),(148,125),(80,65),(160,138),(84,36),(171,180),(117,51),(83,132),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,229),(0,215),(110,189),(118,89),(101,210),(60,120),(173,163),(70,153),(79,162),(161,123),(30,88),(37,3),(161,100),(157,88),(137,76),(143,236),(81,100),(96,99),(180,47),(159,105),(149,131),(73,53),
149:(194,65),(132,191),(218,215),(107,212),(58,201),(53,103),(204,175),(72,195),(137,77),(226,56),(148,125),(79,65),(160,138),(84,36),(171,180),(117,50),(83,131),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,230),(0,215),(111,189),(118,90),(101,210),(60,120),(173,163),(70,154),(80,162),(160,123),(30,88),(37,3),(160,100),(157,88),(136,76),(142,236),(81,101),(96,100),(180,46),(159,104),(150,131),(72,53),
150:(194,65),(132,191),(218,216),(107,213),(58,201),(52,103),(205,175),(71,195),(138,77),(226,56),(148,125),(78,65),(160,138),(84,36),(171,180),(118,50),(83,130),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,231),(0,215),(112,189),(117,90),(101,210),(60,120),(173,163),(71,154),(80,161),(159,123),(30,88),(37,3),(160,99),(157,88),(136,75),(141,236),(81,102),(96,101),(180,45),(159,103),(151,131),(71,53),
151:(194,65),(132,191),(219,216),(107,214),(58,201),(51,103),(206,175),(70,195),(139,77),(226,56),(148,125),(77,65),(160,138),(84,36),(171,180),(119,50),(83,129),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,232),(0,215),(113,189),(116,90),(101,210),(60,120),(173,163),(72,154),(80,160),(158,123),(30,88),(37,3),(160,98),(157,88),(136,74),(140,236),(81,103),(96,102),(180,44),(159,102),(151,130),(70,53),
152:(194,65),(132,191),(219,217),(107,215),(58,201),(50,103),(207,175),(69,195),(140,77),(226,56),(148,125),(76,65),(160,138),(84,36),(171,180),(120,50),(83,128),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,233),(0,215),(114,189),(115,90),(101,210),(60,120),(173,163),(72,155),(80,159),(157,123),(30,88),(37,3),(160,97),(157,88),(136,73),(139,236),(81,104),(97,102),(180,43),(159,101),(152,130),(69,53),
153:(194,65),(132,191),(220,217),(107,216),(58,201),(49,103),(208,175),(69,195),(141,77),(226,56),(148,125),(75,65),(160,138),(84,36),(171,180),(120,49),(82,128),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,234),(0,215),(115,189),(115,91),(101,210),(60,120),(173,163),(72,156),(80,158),(156,123),(30,88),(37,3),(160,96),(157,88),(135,73),(138,236),(81,105),(97,103),(180,42),(159,100),(152,129),(68,53),
154:(194,65),(132,191),(220,218),(107,217),(58,201),(48,103),(209,175),(69,195),(142,77),(226,56),(148,125),(74,65),(160,138),(84,36),(171,180),(120,48),(82,127),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,235),(0,215),(116,189),(114,91),(101,210),(60,120),(173,163),(72,157),(80,157),(155,123),(30,88),(37,3),(160,95),(157,88),(135,72),(137,236),(81,106),(97,104),(180,41),(159,99),(152,128),(67,53),
155:(194,65),(132,191),(221,218),(107,218),(58,201),(48,102),(210,175),(69,195),(143,77),(226,56),(148,125),(73,65),(160,138),(84,36),(171,180),(120,47),(82,126),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,236),(0,215),(117,189),(113,91),(101,210),(60,120),(173,163),(72,158),(80,156),(154,123),(30,88),(37,3),(160,94),(157,88),(135,71),(136,236),(81,107),(97,105),(180,40),(159,98),(152,127),(66,53),
156:(194,65),(132,191),(222,218),(107,219),(58,201),(47,102),(211,175),(69,195),(144,77),(226,56),(148,125),(72,65),(160,138),(84,36),(171,180),(120,46),(82,125),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,237),(0,215),(118,189),(112,91),(101,210),(60,120),(173,163),(73,158),(80,155),(153,123),(30,88),(37,3),(160,93),(157,88),(135,70),(136,236),(81,108),(97,106),(180,39),(159,97),(152,126),(65,53),
157:(194,65),(132,191),(222,219),(107,220),(58,201),(47,101),(212,175),(69,195),(145,77),(226,56),(148,125),(71,65),(160,138),(84,36),(171,180),(120,45),(82,124),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,238),(0,215),(119,189),(111,91),(101,210),(60,120),(173,163),(74,158),(80,154),(152,123),(30,88),(37,3),(160,92),(157,88),(135,69),(136,236),(81,109),(97,107),(180,38),(159,96),(152,125),(64,53),
158:(194,65),(132,191),(222,219),(107,221),(58,201),(46,101),(212,174),(69,195),(145,78),(226,56),(148,125),(70,65),(160,138),(84,36),(171,180),(120,44),(82,123),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,239),(0,215),(120,189),(110,91),(101,210),(60,120),(173,163),(75,158),(80,153),(151,123),(30,88),(37,3),(160,91),(157,88),(135,68),(136,236),(81,110),(97,108),(180,37),(159,95),(152,124),(63,53),
159:(194,65),(132,191),(222,219),(107,222),(58,201),(45,101),(212,173),(69,195),(146,78),(226,56),(148,125),(69,65),(160,138),(84,36),(171,180),(121,44),(82,122),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,240),(0,215),(121,189),(109,91),(101,210),(60,120),(173,163),(76,158),(80,152),(150,123),(30,88),(37,3),(160,90),(157,88),(134,68),(136,236),(81,111),(98,108),(180,36),(159,94),(153,124),(62,53),
160:(194,65),(132,191),(222,219),(107,223),(58,201),(44,101),(213,173),(69,195),(147,78),(226,56),(148,125),(68,65),(160,138),(84,36),(171,180),(122,44),(82,121),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,241),(0,215),(122,189),(108,91),(101,210),(60,120),(173,163),(77,158),(80,151),(150,122),(30,88),(37,3),(160,89),(157,88),(134,67),(136,236),(81,112),(98,109),(180,35),(159,93),(154,124),(61,53),
161:(194,65),(132,191),(222,219),(107,224),(58,201),(43,101),(214,173),(69,195),(148,78),(226,56),(148,125),(67,65),(160,138),(84,36),(171,180),(123,44),(82,120),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,242),(0,215),(123,189),(107,91),(101,210),(60,120),(173,163),(78,158),(80,150),(150,121),(30,88),(37,3),(160,88),(157,88),(134,66),(136,236),(81,113),(98,110),(180,34),(159,92),(155,124),(60,53),
162:(194,65),(132,191),(222,219),(107,225),(58,201),(42,101),(215,173),(69,195),(149,78),(226,56),(148,125),(66,65),(160,138),(84,36),(171,180),(123,43),(82,119),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,243),(0,215),(123,188),(107,92),(101,210),(60,120),(173,163),(79,158),(80,149),(149,121),(30,88),(37,3),(160,87),(157,88),(134,65),(136,236),(81,114),(98,111),(180,33),(159,91),(156,124),(59,53),
163:(194,65),(132,191),(222,219),(107,226),(58,201),(41,101),(216,173),(69,195),(149,79),(226,56),(148,125),(65,65),(160,138),(84,36),(171,180),(124,43),(82,118),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,244),(0,215),(124,188),(106,92),(101,210),(60,120),(173,163),(80,158),(80,148),(149,120),(30,88),(37,3),(160,86),(157,88),(134,64),(136,236),(81,115),(98,112),(179,33),(159,90),(157,124),(58,53),
164:(194,65),(132,191),(222,219),(107,227),(58,201),(40,101),(217,173),(69,195),(150,79),(226,56),(148,125),(64,65),(160,138),(84,36),(171,180),(125,43),(82,117),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,245),(0,215),(124,187),(105,92),(101,210),(60,120),(173,163),(81,158),(80,147),(148,120),(30,88),(37,3),(160,85),(157,88),(133,64),(136,236),(81,116),(98,113),(179,32),(159,89),(158,124),(57,53),
165:(194,65),(132,191),(222,219),(107,228),(58,201),(39,101),(218,173),(69,195),(151,79),(226,56),(148,125),(63,65),(160,138),(84,36),(171,180),(125,42),(82,116),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,246),(0,215),(125,187),(104,92),(101,210),(60,120),(173,163),(82,158),(80,146),(147,120),(30,88),(37,3),(160,84),(157,88),(133,63),(136,236),(81,117),(99,113),(179,31),(159,88),(159,124),(56,53),
166:(194,65),(132,191),(222,219),(107,229),(58,201),(38,101),(219,173),(69,195),(151,80),(226,56),(148,125),(62,65),(160,138),(84,36),(171,180),(126,42),(82,115),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,247),(0,215),(126,187),(103,92),(101,210),(60,120),(173,163),(83,158),(80,145),(146,120),(30,88),(37,3),(160,83),(157,88),(133,62),(136,236),(81,118),(99,114),(179,30),(159,87),(160,124),(55,53),
167:(194,65),(132,191),(222,219),(107,230),(58,201),(37,101),(220,173),(69,195),(152,80),(226,56),(148,125),(61,65),(160,138),(84,36),(171,180),(126,41),(82,114),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,248),(0,215),(127,187),(103,93),(101,210),(60,120),(173,163),(83,159),(80,144),(146,119),(30,88),(37,3),(160,82),(157,88),(133,61),(136,236),(81,119),(99,115),(179,29),(159,86),(161,124),(54,53),
168:(194,65),(132,191),(222,219),(107,231),(58,201),(36,101),(221,173),(69,195),(153,80),(226,56),(148,125),(60,65),(160,138),(84,36),(171,180),(126,40),(82,113),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,249),(0,215),(128,187),(102,93),(101,210),(60,120),(173,163),(83,160),(80,143),(145,119),(30,88),(37,3),(160,81),(157,88),(133,60),(136,236),(81,120),(99,116),(179,28),(160,86),(162,124),(54,52),
169:(194,65),(132,191),(222,219),(107,232),(58,201),(35,101),(222,173),(69,195),(153,81),(226,56),(148,125),(59,65),(160,138),(84,36),(171,180),(127,40),(82,112),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,250),(0,215),(129,187),(101,93),(101,210),(60,120),(173,163),(84,160),(80,142),(144,119),(30,88),(37,3),(160,80),(157,88),(133,59),(136,236),(81,121),(99,117),(179,27),(160,85),(163,124),(53,52),
170:(194,65),(132,191),(222,219),(107,233),(58,201),(34,101),(223,173),(69,195),(154,81),(226,56),(148,125),(58,65),(160,138),(84,36),(171,180),(127,39),(82,111),(51,167),(122,205),(79,206),(172,89),(71,156),(23,104),(250,251),(0,215),(129,186),(100,93),(101,210),(60,120),(173,163),(84,161),(80,141),(143,119),(30,88),(37,3),(160,79),(157,88),(132,59),(136,236),(81,122),(99,118),(179,26),(160,84),(164,124),(53,51),
